movie_index,text,label_int
3472,"'Major Payne' is a film about a major who makes life a living Hell for his small group of boys in the marines. This film does not really have a lot to offer, but it provides several hilarious moments that are well-worth a watch. Don't expect it to be a memorable film, however. Just expect to laugh your way through the film and at the expense of other people. The confrontation between Major Payne and the chubby boy were hilarious, and that's really all I remember about the film except for the boys wanting revenge on Major Payne. Again, it is not a great film, and it is probably best watched on a rainy day when you need some laughter.",0
15209,"Don't let the title trick you into watching this movie. I read the title, saw that it came on in the middle of the night, and figured it was one of those soft porn movies. This movie is bad. If you like soft porn movies, then I'm sorry to say this isn't one. There are a lot of sex but nothing shown and they only last for 5 seconds or so.",0
29501,"This film played in Lexington KY for 7 days. I saw it on the last day of its run & regretted that I could not recommend it to others because this is a film that cries out for the big screen experience. The aerial shot where the crowded ship pulls away from the equally crowded dock is a masterpiece as is the scene where the two lead characters flirt on deck--almost a ballet and sexier in its suggestiveness than so many more explicit films these days. I just cringe to think that more people won't have the opportunity to see this fine film in a theater; the DVD experience will not be the same. Here's an idea: if you live in a college town, see if you can lobby for it to show up in a campus film festival.",1
43486,"There is a difference between a ""film,"" and a ""movie."" A film, regardless of quality, is ready for public consumption. A movie is what a group of friends gets together to make over the course of a weekend with a camcorder. In my time as a viewer, I have seen may examples of both.<br /><br />On September 19, I attended a screening of writer/director Jon Satejowski's ""Donnybrook."" Now having read the script and having seen two different cuts (a rough cut and the ""finished"" product) of this piece, I can safely say it is a movie. And a student movie, at that. It is, for lack of a better word, competent, which is to say, the director knew how to push record on a camera and capture moving images. The visuals are, for the most part, static and unimpressive, and dialog scenes are reduced to mostly long shots, with little to no close up shots to allow the audience to establish a relationship with the characters. I understand that this is a modestly budgeted film, but some visual flair would have been appreciated, and it would have gone a long way toward keeping the audience interested.<br /><br />Granted, there have been independent pictures that have shown that limited camera work can be over come with well a well written, engrossing story and some sharp dialog. Steven Soderbergh's ""sex, lies, and videotape"" comes immediately to mind. This movie, however, has neither. The main story is weak and unfocused. If the main plot is Davie trying to mend his relationship with his father, then I feel this movie misses the point. What I got out of it is that Davie's main aspiration is to ""change the face of rock 'n' roll."" However, we see very little activity on his part to show this. While there is one dream sequence at the beginning, and an impromptu performance of his at the end, all we seem to get are scenes of Davie listening to music or casually strumming a guitar. We are simply told that Davie has played a lot of gigs, but we never see him in full rock out mode. Next time, SHOW don't TELL the audience. Anyone who has taken a creative writing class knows this. Also, Davie doesn't look like someone that would have been big in the glam rock era of the 1970's; he looks like he'd be more comfortable in the early days of rock 'n' roll, posing as James Dean's less talented brother. In the meantime, the rest of the movies events seem to happen at random to rather cliché characters, and story threads, that have little or nothing to do with the slim main story, are brought up and abandoned with alarming frequency (i.e. the subplot involving Terry's father). If I want to see a film with this kind of haphazard construction, I will consider watching ""Napolean Dynamite"" again, a film I could barely make it through the first time.<br /><br />As for the above mentioned dialog scenes, I guess I should mention that they are few and extremely far between. Is it too much to ask for characters who do speak? I don't think it is. When the characters do speak, it is in short, choppy sentences; collections of oh so insightful questions, angered grunts or wildly over-the-top outbursts. These characters simply do not behave like normal, rational people. Working with material like this, it is easy to understand why there is only one good performance in the film, Al Hudson's, and that's just because he's doing a poor imitation of Sam Elliott for his time on screen. A good director, or at least one who is ready for the challenge of a feature director, would have been able to spot these problems and get the writer and camera people to correct them. However, with Satejowski being so close to the material, he simply doesn't see them, or, if he does, he is unwilling to take the necessary steps to fix them because it'll hurt his creative vision. Being unable or unwilling to deal with criticism in a constructive manner, is the mark of a self-indulgent, misguided fool. Just ask Rob Schneider. <br /><br />In the end, we are left with a poor, high-school-set, knock-off of Zach Braff's amazing ""Garden State"" combined with the equally amazing ""Velvet Goldmine,"" two films far more worthy of your time.<br /><br />Now before any of the cast or crew come out of the word work to take me to task for this review, allow me to offer this. The best I can do is compliment Mr. Satejowski for having the ambition to make a film of his own and to put it out there for an audience to see. However, the hopes that this movie will be picked up and distributed are simply deluded visions of grandeur. This is a student movie, nothing more, nothing less. If the movie holds any promise (and let's face it, at this point, it isn't going to come from the acting, writing, or directing), it is this: If, IF, the people associated with this film are willing, then, please, learn from this movie, file it away, and use the lessons learned on your next attempt; don't attack your critics, or have friend or family do it for you. If you are able to do this, maybe the next one will be worthy of distribution, worthy of being called a ""film.""<br /><br />I am your audience, and I am willing to watch.",0
2988,"A bloody gangster story which takes place in the years of Great Depression. It tells us about another notorious hit-man, Michael (Mike) Salliwan. Somehow, this time the story turns the other way round: Mike fights to save his life and his only remaining son, because the rest of his family was killed due to dirty game of his own boss. He succeeds in his revenge and secures honorable future to his son, but gets killed in the end. Such stories never have happy end after all.<br /><br />The role of Mike Salliwan senior was wonderfully played by Tom Hanks, and the part of Mr. Rooney (the Mafia boss) was performed by Paul Newman. The film makes a great impression, and we hear the well-known phrase ""we rob banks"". This film is still worth watching although you could have expected something bigger from Sam Mendes after his American Beauty.",1
17019,"Of all the major 30s star actresses, Miriam Hopkins has been the most bizarrely overlooked and underrated. Her string of excellent 30s and 40s films is quite impressive but she is often referred to as stagy or brittle. Yet she had a great sense of humor and was memorable in several comedies, including this film, Old Acquaintance (with Bette Davis), and The Smiling Lieutenant (with Maurice Chevalier and Claudette Colbert). Hopkins was famous for her dislike of Hollywood, and the results has been a bad rep--undeserved.<br /><br />In Wise Girl she play an heiress trying to rescue the children of her dead sister from their guardian--the sister's brother-in-law (Ray Milland). The film offers several hilarious scene such as Hopkins taking a bath is a storeroom, Hopkins joining Milland and Guinn Williams in a Greenwich Village restaurant for $3 apiece to act as ""bohemians,"" and Hopkins going ringside during one of Williams' fights. Milland is also excellent and very funny.<br /><br />Hopkins and Milland make a great couple. The film also boasts solid support from Williams, Walter Abel, Henry Stephenson, James Finlayson, Margaret Dumont, Grace Hayle, Leonid Kinskey, and Inez Palange. The two girls are OK.<br /><br />But Hopkins, drunk on a ""slice of wine"" and wearing a pinned-together dress that is twice her size is hilarious as she blows at stray hairs while smoking.... A scream.",1
29817,"Dear SciFi Channel: How have you been? How was your summer? I've been OK, but I feel like our relationship isn't the same anymore and we're growing apart. I don't understand why you don't love me anymore. I've just finished watching your SciFi Channel Original ""Skeleton Man"" and, once again, you've shown a blatant lack of respect for my feelings by KILLING OFF EVERY HOT GIRL IN THIS MOVIE!!! I mean, I understand that you're just in this for instant gratification. All you care about is producing a movie where people get sliced and diced by a homicidal Indian spirit/creature/legend/whatever. So you really don't have time to put some thought and effort into anything else -- like finding a costume for Skeleton Man that doesn't make him like the gay lover of Skeletor from ""He-Man."" Seriously, his robe looks like a satin blanket sheet and his skull is smooth as a baby's behind, he almost looks like a killer Halloween-costume-for-a-6-year-old as he marches through the wilderness on a homicidal rampage. So we throw you a bone, because we're not looking for Oscar-winning performances, intriguing plot or realistic character reactions to the situations at hand. Because we realize that even though Michael Rooker, Caspar van Diem and all the girls are supposed to be trained Special Ops agents, they are all mysteriously transformed into Keystone Kops who can't shoot or see straight whenever Skeleton Man appears. And we also fully expect that nothing -- bullets, explosions, electrocution, nothing -- can kill Skeleton Man until there is one minute left in the movie and we need to find a way to tie things up neatly. We expect to see blood and guts. But you have a knack for taking the least attractive actress in the entire cast and making her the only female who survives. And quite honestly, I think you do it just to antagonize me. Because this movie, as silly as it is, has the potential to be a ""so-bad-it's-good"" classic and just killing off all the hotties ruins everything -- and forces me to lower its rating. All I ask is that once, just once, you take my feelings into account and let the sexiest girls survive the movie. Please.",0
33833,I can't believe they got the actors and actresses of that caliber to do this movie. That's all I've got to say - the movie speaks for itself!!,0
48748,"This movie had a lot of ups & downs...The storyline is strong, while telling the saga of Ma' Barker growing up, & then her misadventures with her boys and the FBI..Theresa Russell is very talented and her beauty even shines through, as Ma' Barker, in Public Enemies. The Direction of Mark L. Lester, while not as good as in ""85's Commando was still very interesting.<br /><br />Eric Roberts, plays a short-lived part as a security guard, turned thug(and Ma's Lover), and Alyssa Milano plays a prostitute, who hangs with the gang. Frank Stallone, plays a thug who helps out the gang, & while one of his exploits, gets one of Ma's boy into trouble, he gets himself out, in a final way, so to speak...<br /><br />I was perplexed, intrigued & captivated, throughout this movie..So it makes me wonder what movie all these others who voted it so low watched!..For all those wondering..Umm the FBI was actually that bad in the beginning, didn't have tommy guns like the outlaws had, & were thus at quite a disadvantage, whenever they did get into shootout's with gang's of that era..Since everything I saw represented the 30's, I felt it was more realistic than many other movies made portraying that era...It is in may ways like a train wreck happening..You don't want to watch, but JUST have too..Enjoy!!!",1
49327,"Mr Baseball was a fun video rental with my Fiancé Susan Nauss. Susan said that she had been looking forward to seeing the movie. Ken Takakura Oda as a tough yet Honorable Manager makes sense. Ken Takakura has made so many wonderful Asian movies, I correct the one reviewer and say Takakura is still a Cinematic Presence with films like Hotari. Of course everyone likes Tom Selleck yet Ken Takakura is the better dramatic actor of the two. Today someone accused me of being Yakuza, well I say that My Great Uncle Shadow President Jack F Kennedy myself and others are part of the legitimate Human leadership in our Universe and thanks to our coCreators Humans are free people fighting all the parts of adversity that President Kennedy talked about in his inaugural address. To be honest someone has kept food prices very low in Canada on things like bread. In honor of our CoCreators please stop eating amphibians reptiles and eggs. I hope that there will one day be a sequel to Mr Baseball with Father Ken Takakura Oda still as Manager. Thank you to IMDb for supporting freedom of speech like the kind President George W Bush and I support. Support IMDb.",1
2340,"Indian Summer is a warm, multi-character film, that would make a fine afternoon film (with a bit of editing).<br /><br />The film begins in the past with a group of children being shown a moose, which sets the tone perfectly before cutting into the present, when a group of adults from the ""golden age"" of the camp are invited back again to spend a few weeks holiday by the head of the camp, Uncle Lou. The film then allows the viewer to spend time with these characters as they remember their times at the camp, and form new memories in their latest stay.<br /><br />The film succeeds in the great way it brings across its characters in this gorgeous setting, and allows them room to develop without having to worry about plot developments. Watching these people reminisce, and their relationships with each other is what the film is all about and why it works so well. It never goes to over the top and melodramatic, always keeping its warmth, charm and realism. I've never seen a film where nostalgia is captured so well, and found myself getting drawn in despite never having been to one of these camps as a child myself.<br /><br />For a warm, nostalgic character movie, I sincerely recommend.",1
45541,"This is one of the worst movies I saw! I dunno what are the reasons for shoting suck a crap. Don't waste your time watching this. Good actors, but extremely bad screenplay and dialogues. Hope there'll be no Blanche 2 :-) Avoid this movie by all means!",0
28418,This movie wasn't awful but it wasn't very good. I am a big fan Toni Collette I think she is a very beautiful and talented actress. The movie starts off about Robin Williams who is a writer and gets a book from a 14 year old kid. The book is great and he cant't believe a kid wrote it. Toni Collette plays the kids guardian who you don't know if this kid really exists or if she's making it all up. I am not gonna ruin the movie but I will say this the movie is not scary.<br /><br />The acting is pretty good and Toni Collette's performance was awesome as well as Robin Williams. <br /><br />The movie was a huge disappointment in my opinion I would wait for it to come to DVD.,0
34259,"Title: Zombie 3 (1988) <br /><br />Directors: Mostly Lucio Fulci, but also Claudio Fragasso and Bruno Mattei <br /><br />Cast: Ottaviano DellAcqua, Massimo Vani, Beatrice Ring, Deran Serafin <br /><br />Review: <br /><br />To review this flick and get some good background of it, I gotta start by the beginning. And the beginning of this is really George Romeros Dawn of the Dead. When Dawn came out in 79, Lucio Fulci decided to make an indirect sequel to it and call it Zombie 2. That film is the one we know as plain ole Zombie. You know the one in which the zombie fights with the shark! OK so, after that flick (named Zombie 2 in Italy) came out and made a huge chunk of cash, the Italians decided, heck. Lets make some more zombie flicks! These things are raking in the dough! So Zombie 3 was born. Confused yet? The story on this one is really just a rehash of stories we've seen in a lot of American zombie flicks that we have seen before this one, the best comparison that comes to mind is Return of the Living Dead. Lets see...there's the government making experiments with a certain toxic gas that will turn people into zombies. Canister gets released into the general population and shebang! We get loads of zombies yearning for human flesh. A bunch of people start running away from the zombies and end up in an old abandoned hotel. They gotta fight the zombies to survive.<br /><br />There was a lot of trouble during the filming of this movie. First and foremost, Lucio Fulci the beloved godfather of gore from Italy was sick. So he couldn't really finish this film the way that he wanted to. The film was then handed down to two lesser directors Bruno Mattei (Hell of the Living Dead) and Claudio Fragasso (Zombie 4). They did their best to spice up a film that was already not so good. You see Fulci himself didn't really have his heart and soul on this flick. He was disenchanted with it. He gave the flick over to the producers and basically said: ""Do whatever the hell you want with it!"" And god love them, they did.<br /><br />And that is why ladies and gents we have such a crappy zombie flick with the great Fulci credited as its ""director"". The main problem in my opinion is that its just such a pointless bore! There's no substance to it whatsoever! After the first few minutes in which some terrorists steal the toxic gas and accidentally release it, the rest of the flick is just a bunch of empty soulless characters with no personality whatsoever running from the zombies. Now in some cases this can prove to be fun, if #1 the zombie make up and zombie action is actually good and fun and #2 there's a lot of gore and guts involved.<br /><br />Here we get neither! Well there's some inspired moments in there, like for example when some eagles get infected by the gas and they start attacking people. That was cool. There's also a scene involving a flying zombie head (wich by the way defies all logic and explanation) and a scene with zombies coming out of the pool of the abandoned hotel and munching off a poor girls legs. But aside from that...the rest of the flick just falls flat on its ass.<br /><br />Endless upon endless scenes that don't do jack to move the already non existent plot along. That was my main gripe with this flick. The sets look unfinished and the art direction is practically non-existent. I hate it when everything looks so damn unfinished! I like my b-movies, but this one just really went even below that! Its closer to a z-level flick, if you ask me.<br /><br />The zombie make up? Pure crap. The zombies are all Asian actors (the movie was filmed in the Philippines) so you get a bunch of Asian looking zombies. But thats not a big problem since they movie was set in the phillipine islands anyway. Its the look of the zombies that really sucks! They all died with the same clothes on for some reason. And what passes for zombie make up here is a bunch of black make up (more like smudges) on their faces. One or two zombies had slightly more complex make up, but it still wasn't good enough to impress. Its just a bunch of goo pointlessly splattered on the actors faces. So not only is this flick slowly paced but the zombies look like crap. These are supposed to be dead folks! Anyhows, for those expecting the usual coolness in a Fulci flick don't come expecting it here cause this is mostly somebody else's flick. And those two involved (Mattei and Fragasso) didn't really put there heart and souls into it. In fact, when you see the extras on the DVD you will see that when Fragasso is asked about his recollections and his feelings on this here flick, he doesn't even take it to seriously. You can tell he is ashamed of it and in many occasions he says they ""just had a job to do and they did it"". And that my friends, is the last nail on this flick. There's no love, and no heart put into making this film. Therefore you get a half assed, crappy zombie flick.<br /><br />Only for completest or people who want to have or see every zombie flick ever made. Everybody else, don't even bother! Rating: 1 out of 5",0
3942,"Although I didn't like Stanley & Iris tremendously as a film, I did admire the acting. Jane Fonda and Robert De Niro are great in this movie. I haven't always been a fan of Fonda's work but here she is delicate and strong at the same time. De Niro has the ability to make every role he portrays into acting gold. He gives a great performance in this film and there is a great scene where he has to take his father to a home for elderly people because he can't care for him anymore that will break your heart. I wouldn't really recommend this film as a great cinematic entertainment, but I will say you won't see much bette acting anywhere.",1
34646,"This light-heated (for Cassavetes)love story is pleasantly conveyed by two wonderful performances by Gena Rowlands and Seymour Cassell. Rowlands was never more beautiful as a repressed, damaged mid-30's woman who meets her match in Seymour. Cassell is a powderkeg of energy and romantic notions (on his terms). <br /><br />There is a great supporting performance by Val Avery as Zelmo Swift and an unusual (as always) Timothy Carey that's worth the price of admission. Made between Husbands and A Woman Under the Influence this is Cass' most accessible film that should touch the heart of anyone (especially the Cassavetes haters) who claim his films are too long and ponderously heavy at times. Made my Top Ten that year and not seen by enough people. An 8 out of 10.",1
36811,"It would be great if a discussion on this medium length film is initiated with a brief tale about hypocrisy of Hollywood people.It was in 1988 that Chuck Norris saw this film at Cannes International Film Festival.He made a silly remark by uttering that the senseless killing depicted in Dekalog 5 is far more effective than killings which have been filmed in his Hollywood films with him as a potent action star.He was speaking about an innocent taxi driver whose face is brutally disfigured in Kieslowski's film by a reckless psychopath who hits him cruelly with a big stone.There should be absolutely no justification for violence and its perpetrators in a dignified human society.This is the reason why Chuck Norris' statement appears as a cruel joke which defends violent means in a society which is increasing becoming restless.An honest reviewer would not be making a mistake if he/she states that Kieslowski's film ""Dekalog: Dekalog,Piec (#1.5)"" has universal connotations.This is because the events depicted in Dekalog 5 can happen in any part of world.The best lesson which Kielowski gives to us concerns levels of violence which are acceptable in a just society.This is the reason why the brutal slaying of an innocent cab driver is capable of causing a feeling of repugnance in us.We would not feel the same hatred for homicide when it appears in films featuring Arnold Schwarzenegger,Chuck Norris and Jean Claude Van Damme as they appear much too artificial.One can easily grasp that special effects and modern studio techniques can charm only toddlers but make no sense to serious film enthusiasts.Kieslowski also champions helplessness of human beings in rescuing fellow humans beings from the clutches of death and misery.This is particularly interesting as time and again it has been proved that strict laws and capital punishments have not been able to prevent homicide.",1
28954,"This is the best movie ever, but that is my opinion. Some say it's cheesy but I think it is truly a beautiful film. The chemistry between Jennifer Grey and Patrick Swayze it's like no other I have ever seen, and that is what makes the film so perfect. I always wonder what would have been of this film if these two actors never existed, because not just one them did it for me, they both did. If you have never seen this film, when you do you will understand what I mean. Dirty Dancing looks like it was done from the heart and it feels so real for some reason, like magic- and the soundtrack LOVE IT. Besides the 2 lead actors the soundtrack makes the film the beauty that it is. As you can tell I am in love with this film, and I know you will be too.",1
42602,"In the last few years of Ron Miller's (son-in-law of Walt Disney cum Producer) reign he churned out live-action crap on a stick often starring the very boring Dean Jones, whose entire career was based on that kind of light, empty-headed fare. Other horrible films from that same period include Pete's Dragon, the Last Flight of Noah's Ark, Unidentified Flying Oddball and the dreaded Condorman. I'll not mention Tron because I thought it ambitious and Miller was only the executive Producer on it, so he had little to do with the actual production. However he was in full force when this god-awful piece of human junk was expelled from the bowels of creativity. Herbie Goes to Monte Carlo. Second sequel to much- loved Love Bug tale finds Herbie in love with another car who has a brain and heart too. There's a race, some lame bad guys, a diamond and Barney Fife. Shot in France, the film actually is nicely photographed and the countryside is lovely. But one gets the idea the film was made so all involved could have a three month vacation in France. The rest of film is a wreck. Prat falls, bumbling thieves, wicked German racing competitors and a pretty bouncing feminist all fall under the category of stock supply. The biggest insult of the film: trying to further develop Herbie's lover personality via shakes, beeps, flashing lights and movements indicative of a horny seventeen year old, Disney's writers do an injustice to our cute little VW. Then again I would think it'd be tough for anyone to top Helen Hayes driving Herbie around a skyscraper ledge in the second outing.",0
9570,"Personally, I think that the film was done very professionally, I loved the choreography and the acting. The plot is also gripping and mysterious. The film itself is very emotional, and what I liked about it most is that it makes you think afterwards. Antonio Gades has absolutely lived his role to the end, and I must say that it's one of my favourite pictures and Saura is a wonderful director.",1
22101,"A terrible deception: controversial film, winner of the Teddy in Berlin 2003, Mil nubes de paz turned out to be a fiasco. The actors are all reciting (well, they are not exactly actors); the film tried to be a high bet but ends up being a doubtful bet: it stays in the superficiality of two guys kissing and a guy whose lover is gone; it has no purpose: nothing to do with the homo-sexuality presented in other films (e.g. Before Night Falls (2000) by Julian Schnabel). Technically the only thing that works is the photography; otherwise, the camera is put in strange angles (to make it more `art-film') and the whole film runs in a black and white atmosphere. The film is so pretentious that bothers. I mean, it's good to be pretentious when you have talent to support it. Or maybe it is that it's so art-cinema that it's incomprehensible. The story flows slowly, slowly, slowly. To me, more form than essence. Superb edition? It was good. Superb direction? Don't think so: the film is weak. It was an interesting project. It's a shame. It's a flaw. One star out of four.",0
21009,"Wonderful songs, sprightly animation and authentic live action make this a classic adaptation of a classic tale. A nice British feel which sets it apart and above from the standard, saccharine sweet Disney cartoons.",1
43515,"""No one really knows how the Power came to be. Not even the Book of Damnation recorded its beginning, but those who mastered it have always been hunted The families of Ipswich formed a Covenant of Silence bla bla bla"" After this intro, we suddenly see Take That. Or was it N'Synch? The Backstreet Boys, perhaps? Well, I don't know which of these they belong to, but one thing's for sure: the descendants of Salem are a boy-band. Can you tell them apart? I couldn't. If you can tell me which is which, I'd very much appreciate it. These boy-band boys looks so damn alike! Seriously now. Is this a horror movie or a film for teenie-boppers? It's sad that the (anyway weak) horror genre has been kidnapped by teens. And this is one of the teeniest I've seen so far. The movie is visually solid, but the cast is so bland, the acting so awful, that it was a trial finishing the movie. As bad as the cast was (after all, boy-bands and fashion models are rarely good actors) the absolute ""stand-out"" in this regard was the guy playing the villain, Sebastian Stan. This guy's overacting is right up there with the worst in the history of film. I have rarely seen someone make such annoying and silly grimaces in such a short space of time. What's worse, he has the most baby-face of all the boy-band baby-faces in the entire cast. I mean, it's a joke.",0
14555,"This was a movie of which I kept on reading the reviews again and again; and despite it being played at Film Museum and not at Pathe theatres  I decided to give this movie a try. The reasons were many  in the reviews it was compared with Pulp Fiction, it had several parallel stories running in the movie and lastly it had already won 17 awards internationally in various categories. I was eager to see this movie and due to my off day at Greenpeace I decided to make myself happy by going and seeing this movie.<br /><br />It is a story based in Finland. I think it reflected the current life of people in general  drugs, crime, sex, anger, anguish, fear and guilt. Every emotion was captured brilliantly in the movie. There are several characters and stories interwoven but a few characters come back in the latter half  making a link with the beginning sequences and that takes the story forward.<br /><br />The story is about two friends  one of whom is computer geek and the other is a drug addict  son of an abusive father. The drug addict boy trades a Euro 500 note  printed by his friend  to buy back his music system, and in returns gets huge change of cash back to buy more drugs. The trading of Euro 500 note continues to bizarre events  from the shop trader to an auto mechanic cum robber  to a car dealer  to a vacuum cleaner salesman  to a prostitute  to a police officer  then to her family and children. How the beginning of a small thing  creates a chain reaction that lead even after 5 years of that first incident to a depressing last note  which I won't reveal here.<br /><br />The direction is excellent. The character development in the movie is first rate. The character that sticks on your mind even after you come out of the movie is of the vacuum cleaner sales person. All the departments of the movie are handled nicely. Here I would like to make a couple of critical comments. First, during the sequence of one event leading to another I felt that the coincidences were too rapid and forced. But this screenplay writing error is pardon when one sees the whole canvas. Second, the trail of one character leading to another somehow leads back to the first two characters and that again I found to be a forced decision by the screen play writer. There was no need to have the same characters showing up again when there are different causes leading to different effects in such a big city.<br /><br />But after saying that  it is an excellent movie! It is a dark movie with quite a few sex scenes. The characters are having the black, white and gray shades and emotions that change from facing different situation which is brilliantly captured by the director.<br /><br />A top rate movie! It has all the ingredients of becoming a cult movie. I hope that only such movies should not become and achieve the status of cult movies and win lots of awards, because without crime, sex, violence, drugs etc. too one can make fantastic movies  Bicycle Thieves and Pather Panchali are its prime examples  only thing is that they were a long time back and times are changing and I think movies are reflecting the current times.",1
23585,"How many movies are there that you can think of when you see a movie like this? I can't count them but it sure seemed like the movie makers were trying to give me a hint. I was reminded so often of other movies, it became a big distraction. One of the borrowed memorable lines came from a movie from 2003 - Day After Tomorrow. One line by itself, is not so bad but this movie borrows so much from so many movies it becomes a bad risk.<br /><br />BUT...<br /><br />See The Movie! Despite its downfalls there is enough to make it interesting and maybe make it appear clever. While borrowing so much from other movies it never goes overboard. In fact, you'll probably find yourself battening down the hatches and riding the storm out. Why? ...Costner and Kutcher played their characters very well. I have never been a fan of Kutcher's and I nearly gave up on him in The Guardian, but he surfaced in good fashion. Costner carries the movie swimmingly with the best of Costner's ability. I don't think Mrs. Robinson had anything to do with his success.<br /><br />The supporting cast all around played their parts well. I had no problem with any of them in the end. But some of these characters were used too much.<br /><br />From here on out I can only nit-pick so I will save you the wear and tear. Enjoy the movie, the parts that work, work well enough to keep your head above water. Just don't expect a smooth ride.<br /><br />7 of 10 but almost a 6.",1
47793,"Sweeping and still impressive early Talkie Western of pioneering days; other contemporary films in the same vein include THE COVERED WAGON (1923), THE IRON HORSE (1924) and CIMARRON (1931)  none of which I've watched, though I do have the latter on VHS. It was simultaneously filmed in the ""Standard"" fullscreen ratio and in an experimental Widescreen process called ""Grandeur"", but only the former has been released on the bare-bones Fox DVD; one can only surmise how it would look in a wider ratio, but the careful framing  not to mention the splendid cinematography  is evident enough even in the ""Standard"" version.<br /><br />Young John Wayne is surprisingly commanding in the lead (a role which, however, didn't lead to the expected stardom  as he'd languish in 'B' Westerns for the best part of the next decade, before John Ford came to his rescue with STAGECOACH [1939]!); anyway, he and Marguerite Churchill (from DRACULA'S DAUGHTER [1936]) make a nice couple  despite her somewhat tedious character. Supporting characters include a variety of stock types: veteran westerner, comic-relief sidekick (with a penchant for making noises with his mouth!), burly and uncouth villain (played by Tyrone Power Sr.!), his two slimy cohorts (a Mexican and a Southerner, the latter also filling in as Wayne's rival for Churchill's hand), etc. Also among the members of the wagon party is a timid Swede (full of optimism for the promised land, but who's continually put down by his irascible mother-in-law) and later Wayne regular Ward Bond.<br /><br />The episodic narrative resolves itself into a number of alternately cornball, lyrical and action-packed vignettes  as we see the prospective settlers combating the elements, the Indians and themselves; the film, however, has a completely authentic feel to it which smooths over its essentially dated and static quality. Also, the editing is somewhat choppy (particularly during the second half)  little wonder, since the DVD edition of the film is only 108 minutes long against the complete 158-minute ""Grandeur"" version!",1
20287,"Movies just don't get worse than this. Horrible plot, terribly timed, pathetic characters and effects and yes this is using ""B"" standards.<br /><br />And for the guys: nothing, this movie is a terrible let down, couple scenes that could have been great but you get nothing but build up with no delivery.<br /><br />This movie appeals to no one, horrible movie,it had bad; plot, acting, ""B"" flavor, special effects and everything else. Plus no nudity or erotics for guys or the girls.",0
20747,"I saw this last night at the Tribeca Film Fest and holy god was it bad.. From the script to the editing to the acting to the cinematography-- none of it worked. Not to mention the set design/costumes were so distractingly wrong for the time period (it spans the years from the late 70s up until 2006 or so). Even John Hurt, who's usually an amazing actor, was so over-the- top ridiculous. Granted, Quinten Crisp is an over-the-top guy to begin with, but Hurt was given nothing to work with here. I don't know much else to say except the audience I saw it with absolutely loved it.. so maybe it's just me. But audiences love anything at film festivals when they're sitting next to the director and all the actors. It's not a very accurate test of how good the movie is or how well it will play. Personally, I thought this movie was terrible. On the other hand, it was so terrible that it was hilarious. Get drunk and give it a shot when it's on HBO in 2 years, if it ever makes it that far.",0
5825,"i watched this tape, immediately rewound it, watched it again and laughed twice as hard. I strongly recommend this tape for those who are not hateful of, but uncomfortable around transvestites. It shows you that transvestitism is a feature, rather than the entirety of one's being. The comedy is not single issue. This man is brilliant. All comics should aspire to his level of candor, intelligence and talent.",1
38943,"Even for the non-opera loving public the name CARMEN is immediately recognized as an opera by Bizet about a gypsy girl whose capricious loves destroy men. But as much as the opera is now considered a staple in every opera house repertoire, the real story of the wild gypsy lass as created by Prosper Mérimée in 1845 has never been told as well as in this cinematic version by the abundantly gifted Spanish director Vicente Aranda ('Juana la Loca AKA Mad Love','Amantes', 'If they tell you I fell', etc.). Incorporating the author of the novel as a main character seeking the story of Carmen from one of her lovers - José - provides just the right vantage for the story of this famous gypsy wild lady to be told. <br /><br />Carmen (the amazingly beautiful and talented Paz Vega) works in a cigar factory in Seville, a factory adjoining the military station where the very proper José (Leonardo Sbaraglia) is stationed. Carmen is tempestuous and in a fight instigated by a fellow factory worker bringing attention to the fact that Carmen is a gypsy, Carmen murders the co-worker and is arrested. José is physically attracted to the voluptuous Carmen and when Carmen flirts with him he consents to allow her to escape - his payback is the promise for a night of passion with Carmen. Carmen keeps her pact, providing José with his first sexual encounter, and José is doomed. His lack of military discipline results in his losing his rank and being imprisoned for a while, but at his release José encounters Carmen again, kills a fellow officer, and in fear runs off to the hills to live with the smugglers and gypsies that are Carmen's people. Many incidents occur to try the passionate bond between the lovers, but when Carmen's real husband is released from prison, destructive behaviors take over, behavior's that include Carmen's infatuation and affair with a bullfighter and the passion of Carmen and José comes to a tragic end. <br /><br />One factor that makes the story (as adapted for the screen by director Aranda and Joaquim Jordà move so well is the role that Prosper Mérimée (Jay Benedict) plays: his questioning of José completes the story that Bizet's opera only outlines. The acting is superb, the cinematography by Paco Femenia and the excellent musical score by José Nieto contribute enormously to the success of this very fine film. This is a must for lovers of the opera Carmen, and a splendid action drama for those viewers who admire historical pieces. Highly recommended. Grady Harp",1
8641,"Well, I generally like Iranian movies, and after having seen ""10"" by Kiarostami the night before, I was expecting a great movie. I was very disappointed. This is by far, the worst Iranian film, and one of the most boring Asian movies I have ever seen. If you have never seen a Kiarostami movie before, watch ""Ten"" instead. If you want some good Iranian movies, you may also try ""Sib"", aka ""The Apple"". This movie is divided in 5 parts, and only the fourth, featuring some funny ducks, is worth watching. If this is the first Iranian movie you see, you probably won't want to see any more. I don't blame you, but you will miss some great movies.",0
